HITId WorkerId  src trg item  hit work-seconds  accept  submit  approval
307FVKVSYRFZH2D5S2ZTKRG68MD47Z M1046 ru en ad 8 4239.0 "Mon Sep 26 08:30:08 2022" "Mon Sep 26 09:40:47 2022" Submitted
307FVKVSYRFZH2D5S2ZTKRG68MD742 M0465 ru en ad 146 3954.0 "Mon Sep 26 09:41:51 2022" "Mon Sep 26 10:47:45 2022" Submitted
3087LXLJ6MGVX7AARKA3WG3APYGF0Y M0757 ru en ad 134 815.0 "Mon Sep 26 09:57:53 2022" "Mon Sep 26 10:11:28 2022" Submitted
30EV7DWJTVVWB9DKYZI8U2KH8CS6YN M0065 ru en ad 71 1492.0 "Mon Sep 26 07:57:18 2022" "Mon Sep 26 08:22:10 2022" Submitted
30F94FBDNRK60ZVLKKCHX1EU7BLBTO M1043 ru en ad 44 1360.0 "Mon Sep 26 08:05:25 2022" "Mon Sep 26 08:28:05 2022" Submitted
30OITAWPBQ3X7XPTM6HWSCGG8HN9H2 M1366 ru en ad 291 1966.0 "Mon Sep 26 08:26:01 2022" "Mon Sep 26 08:58:47 2022" Submitted
30OITAWPBQ3X7XPTM6HWSCGG8HNH9A M0366 ru en ad 74 1603.0 "Mon Sep 26 08:27:13 2022" "Mon Sep 26 08:53:56 2022" Submitted
30ZKOOGW2W6085EKCNSBWKBTXA9A1J M1247 ru en ad 121 3763.0 "Mon Sep 26 07:57:27 2022" "Mon Sep 26 09:00:10 2022" Submitted
3126F2F5F836FAEYDU5NTZJIL5DEPM M1047 ru en ad 66 1607.0 "Mon Sep 26 08:13:11 2022" "Mon Sep 26 08:39:58 2022" Submitted
31ANT7FQN82E6ANHJG4FGWBEML4H5J M0245 ru en ad 27 2481.0 "Mon Sep 26 08:00:08 2022" "Mon Sep 26 08:41:29 2022" Submitted
31D0ZWOD0AZ01GT2G4OBIFSJSI3A0G M0248 ru en ad 109 630.0 "Mon Sep 26 07:57:22 2022" "Mon Sep 26 08:07:52 2022" Submitted
31GN6YMHLPSX92GHQB3NAAVTFTOWSZ M0147 ru en ad 279 3384.0 "Mon Sep 26 07:57:26 2022" "Mon Sep 26 08:53:50 2022" Submitted
31HLTCK4BLVH487L514AZUTCK9TGVQ M0897 ru en ad 222 1309.0 "Mon Sep 26 08:03:20 2022" "Mon Sep 26 08:25:09 2022" Submitted
31KSVEGZ34SL8NG4BM3IK0QXTR5WRB M0175 ru en ad 269 1496.0 "Mon Sep 26 09:57:36 2022" "Mon Sep 26 10:22:32 2022" Submitted
31YWE12TE0CQF41FCD1YH2D41HHX76 M0063 ru en ad 123 2189.0 "Mon Sep 26 08:08:58 2022" "Mon Sep 26 08:45:27 2022" Submitted
32204AGAABCCM7C10CN6KT23CUIHG1 M0296 ru en ad 147 532.0 "Mon Sep 26 10:07:37 2022" "Mon Sep 26 10:16:29 2022" Submitted
32TMVRKDGNY3HGIO27RZYRC1J6J48M M0135 ru en ad 10 1537.0 "Mon Sep 26 07:57:09 2022" "Mon Sep 26 08:22:46 2022" Submitted
32TZXEA1OLKL6GY33MIKJHPT50D412 M0980 ru en ad 278 588.0 "Mon Sep 26 07:59:47 2022" "Mon Sep 26 08:09:35 2022" Submitted
32W3UF2EZOL5TJ81JJ740D8K9X44CS M0456 ru en ad 62 497.0 "Mon Sep 26 07:57:33 2022" "Mon Sep 26 08:05:50 2022" Submitted
32ZCLEW0BZKEQQ0QRVGEQFWAQD9JPC M0398 ru en ad 164 1153.0 "Mon Sep 26 07:57:27 2022" "Mon Sep 26 08:16:40 2022" Submitted
335HHSX8CD59AN2AYMMYE8Z6Z22HDR M1015 ru en ad 114 1501.0 "Mon Sep 26 10:35:24 2022" "Mon Sep 26 11:00:25 2022" Submitted
335VBRURDJ0LNNYRW59Q79J3G1V9EM M0641 ru en ad 273 1137.0 "Mon Sep 26 07:58:18 2022" "Mon Sep 26 08:17:15 2022" Submitted
335VBRURDJ0LNNYRW59Q79J3G1VE9R M0570 ru en ad 268 266.0 "Mon Sep 26 08:51:12 2022" "Mon Sep 26 08:55:38 2022" Submitted
336OE47KI2KD1UXLK68SLXF0EXIWV4 M0973 ru en ad 307 3005.0 "Mon Sep 26 07:56:57 2022" "Mon Sep 26 08:47:02 2022" Submitted
337F8MIIMZDLZRDL73EK5C6J08740Z M0772 ru en ad 266 767.0 "Mon Sep 26 07:57:15 2022" "Mon Sep 26 08:10:02 2022" Submitted
33BFF6QPI1BTPLV20W2M22NHNDQ3WF M0997 ru en ad 239 816.0 "Mon Sep 26 07:56:56 2022" "Mon Sep 26 08:10:32 2022" Submitted
33IXYHIZB5IAN3DSBWUBXMBPAVL2EN M1100 ru en ad 58 472.0 "Mon Sep 26 08:30:18 2022" "Mon Sep 26 08:38:10 2022" Submitted
33K3E8REWWVUFI6YMIT4V29ZC1NX8T M0060 ru en ad 126 1259.0 "Mon Sep 26 08:00:40 2022" "Mon Sep 26 08:21:39 2022" Submitted
33KGGVH24UHC4IMDNXKPGSMRYVHX19 M0254 ru en ad 52 1285.0 "Mon Sep 26 07:57:35 2022" "Mon Sep 26 08:19:00 2022" Submitted
33KMQD9OFJEW0PVOU0X0N30GZO377M M0288 ru en ad 168 2373.0 "Mon Sep 26 09:57:53 2022" "Mon Sep 26 10:37:26 2022" Submitted
33N1S8XHHML19DMSOF8ADD226VG1ZB M1410 ru en ad 232 1733.0 "Mon Sep 26 10:13:19 2022" "Mon Sep 26 10:42:12 2022" Submitted
33P2GD6NRNSHOT8KQ38LILUWJBZHK4 M1021 ru en ad 201 5978.0 "Mon Sep 26 07:57:10 2022" "Mon Sep 26 09:36:48 2022" Submitted
33W1NHWFYHL2IXY1QYSKJJLXYE6ZTH M0887 ru en ad 0 2564.0 "Mon Sep 26 09:56:46 2022" "Mon Sep 26 10:39:30 2022" Submitted
341YLJU21IZM38FE7FK2I19H2OS2IW M0629 ru en ad 95 4448.0 "Mon Sep 26 07:58:41 2022" "Mon Sep 26 09:12:49 2022" Submitted
3421H3BM9AHTY3KJA6KH4PWVL9R9J7 M0022 ru en ad 302 2214.0 "Mon Sep 26 08:01:46 2022" "Mon Sep 26 08:38:40 2022" Submitted
344M16OZKIF6CP2LXFSVPAENLQCENQ M1410 ru en ad 61 403.0 "Mon Sep 26 10:10:34 2022" "Mon Sep 26 10:17:17 2022" Submitted
34F34TZU7WZIYJZKPX52U2OHF3H2J8 M0410 ru en ad 105 1459.0 "Mon Sep 26 08:27:34 2022" "Mon Sep 26 08:51:53 2022" Submitted
34KYK9TV2R85LZI6VK7RNWI85S7BSZ M0183 ru en ad 43 4161.0 "Mon Sep 26 09:58:07 2022" "Mon Sep 26 11:07:28 2022" Submitted
34O39PNDK68TKKITGV7MXMDCJQOBRB M1303 ru en ad 42 2243.0 "Mon Sep 26 08:04:53 2022" "Mon Sep 26 08:42:16 2022" Submitted
34OWYT6U3WHX3S0DSOZHSOHV8U29IV M0678 ru en ad 297 2050.0 "Mon Sep 26 08:10:34 2022" "Mon Sep 26 08:44:44 2022" Submitted
34R0BODSP1Z2M0WFTFW9VTE1U5CE50 M1109 ru en ad 241 4811.0 "Mon Sep 26 09:57:11 2022" "Mon Sep 26 11:17:22 2022" Submitted
34YWR3PJ28ACXT1VREGP2N3HT3BX06 M0399 ru en ad 36 2780.0 "Mon Sep 26 08:03:31 2022" "Mon Sep 26 08:49:51 2022" Submitted
351S7I5UG9WEN5ODBG3MMQRFQY8JNG M1367 ru en ad 151 1254.0 "Mon Sep 26 10:09:31 2022" "Mon Sep 26 10:30:25 2022" Submitted
3538U0YQ1FUREZ97A7SMYE1HSA0F3T M0742 ru en ad 142 1521.0 "Mon Sep 26 14:34:42 2022" "Mon Sep 26 15:00:03 2022" Submitted
3566S7OX5DJIP3GM5KGRMT93W2371P M0768 ru en ad 108 1313.0 "Mon Sep 26 07:57:06 2022" "Mon Sep 26 08:18:59 2022" Submitted
356TQKY9XFX0030745P613WBA89789 M0038 ru en ad 172 1397.0 "Mon Sep 26 07:57:32 2022" "Mon Sep 26 08:20:49 2022" Submitted
359AP8GAGGK2C6QKLH5B3PSU0ZU7CF M0381 ru en ad 194 3886.0 "Mon Sep 26 07:57:41 2022" "Mon Sep 26 09:02:27 2022" Submitted
359AP8GAGGK2C6QKLH5B3PSU0ZUC7K M0581 ru en ad 185 959.0 "Mon Sep 26 08:30:28 2022" "Mon Sep 26 08:46:27 2022" Submitted
35JDMRECC4902XLZABF0ZQ5QKEQEGI M0170 ru en ad 314 3421.0 "Mon Sep 26 09:57:11 2022" "Mon Sep 26 10:54:12 2022" Submitted
360ZO6N6J1JJZBQ4D3X9KHOCP3M9MB M0993 ru en ad 315 4682.0 "Mon Sep 26 09:40:28 2022" "Mon Sep 26 10:58:30 2022" Submitted
360ZO6N6J1JJZBQ4D3X9KHOCP3MM9O M1151 ru en ad 137 700.0 "Mon Sep 26 07:57:23 2022" "Mon Sep 26 08:09:03 2022" Submitted
366FYU4PTGP54JHI020FXIXJRV7EKL M0439 ru en ad 29 632.0 "Mon Sep 26 08:05:45 2022" "Mon Sep 26 08:16:17 2022" Submitted
36818Z1KV3DWI8SZZR6UKDQQVUNA3B M0038 ru en ad 132 1261.0 "Mon Sep 26 08:24:18 2022" "Mon Sep 26 08:45:19 2022" Submitted
368IUKXGA5822VLJ7CMPHBR547P6PT M0354 ru en ad 318 931.0 "Mon Sep 26 07:57:32 2022" "Mon Sep 26 08:13:03 2022" Submitted
36AZSFEYZ40LDRZAPFCWYJ2F4W1BV4 M0280 ru en ad 57 2214.0 "Mon Sep 26 08:34:04 2022" "Mon Sep 26 09:10:58 2022" Submitted
36BTXXLZ2V89ZLXK1GXZP8769Y74RY M0383 ru en ad 204 1145.0 "Mon Sep 26 07:57:56 2022" "Mon Sep 26 08:17:01 2022" Submitted
36D1BWBEHN18ZR55SUIUAUGYJXC2MC M0581 ru en ad 112 881.0 "Mon Sep 26 09:00:48 2022" "Mon Sep 26 09:15:29 2022" Submitted
36JW4WBR06K687G6PSHO282RBFIHF2 M0607 ru en ad 139 1123.0 "Mon Sep 26 07:58:18 2022" "Mon Sep 26 08:17:01 2022" Submitted
36KM3FWE3RCIIEV491CR8OQTRAX70M M0125 ru en ad 101 1244.0 "Mon Sep 26 10:36:27 2022" "Mon Sep 26 10:57:11 2022" Submitted
36MUZ9VAE62XQDB88LEST52T7MAED8 M1223 ru en ad 301 2761.0 "Mon Sep 26 07:57:38 2022" "Mon Sep 26 08:43:39 2022" Submitted
371Q3BEXDH913XLM1YNU9EPBWVSZSS M1061 ru en ad 317 1145.0 "Mon Sep 26 07:57:08 2022" "Mon Sep 26 08:16:13 2022" Submitted
373L46LKP76DFZ3AE3B6UYABW33JKB M0504 ru en ad 127 3021.0 "Mon Sep 26 08:01:15 2022" "Mon Sep 26 08:51:36 2022" Submitted
375VSR8FVW9P2IL9M9NPJ4KFAT9ZR4 M0828 ru en ad 289 652.0 "Mon Sep 26 11:11:11 2022" "Mon Sep 26 11:22:03 2022" Submitted
378G7J1SJLYWZJBZPGJILTREE2GEWH M0750 ru en ad 115 2537.0 "Mon Sep 26 07:57:39 2022" "Mon Sep 26 08:39:56 2022" Submitted
379OL9DBSSEJTSFIW6LKECBJYD09Y1 M0427 ru en ad 96 3769.0 "Mon Sep 26 07:57:27 2022" "Mon Sep 26 09:00:16 2022" Submitted
37G6BXQPLQLRFMFDD7KCT49SQ1ZEQD M1098 ru en ad 67 2079.0 "Mon Sep 26 07:57:04 2022" "Mon Sep 26 08:31:43 2022" Submitted
37OPIVELUU3BCGZYECVWO7R0EZ5HAP M0966 ru en ad 82 809.0 "Mon Sep 26 08:11:36 2022" "Mon Sep 26 08:25:05 2022" Submitted
37VE3DA4YUHGVQ4QKQVSJIB6WHQBHE M0689 ru en ad 234 1860.0 "Mon Sep 26 14:23:14 2022" "Mon Sep 26 14:54:14 2022" Submitted
37VE3DA4YUHGVQ4QKQVSJIB6WHQHBK M0096 ru en ad 86 1349.0 "Mon Sep 26 08:11:23 2022" "Mon Sep 26 08:33:52 2022" Submitted
37VHPF5VYC36CKV3VMXHHPOPBJ0C87 M0805 ru en ad 197 468.0 "Mon Sep 26 07:57:27 2022" "Mon Sep 26 08:05:15 2022" Submitted
37VUR2VJ6APO1KBIW1O22F1HXDUC1N M0722 ru en ad 102 5618.0 "Mon Sep 26 08:52:04 2022" "Mon Sep 26 10:25:42 2022" Submitted
382GHPVPHSRHGJCIQQW37A4Q3KR43U M0522 ru en ad 290 1024.0 "Mon Sep 26 07:57:45 2022" "Mon Sep 26 08:14:49 2022" Submitted
389A2A304OIOUVQ00IK2OAI7SLOC0K M1394 ru en ad 85 427.0 "Mon Sep 26 08:14:56 2022" "Mon Sep 26 08:22:03 2022" Submitted
38B7Q9C28G5HA85CQNQSVLRQZ37961 M1273 ru en ad 213 750.0 "Mon Sep 26 07:57:15 2022" "Mon Sep 26 08:09:45 2022" Submitted
38DCH97KHH2ZQ215R8V3QKMKV9VJQ3 M1408 ru en ad 176 2119.0 "Mon Sep 26 09:57:36 2022" "Mon Sep 26 10:32:55 2022" Submitted
38EHZ67RIMSYELDCR93JCYAZTGHMGF M0197 ru en ad 199 1437.0 "Mon Sep 26 10:46:45 2022" "Mon Sep 26 11:10:42 2022" Submitted
38LRF35D5LWGXH6X5WNLKE2K2XF3UG M0599 ru en ad 215 952.0 "Mon Sep 26 10:33:40 2022" "Mon Sep 26 10:49:32 2022" Submitted
38O9DZ0A62N6AOKD5EBDLYJCTXX262 M1283 ru en ad 292 1484.0 "Mon Sep 26 07:57:21 2022" "Mon Sep 26 08:22:05 2022" Submitted
3909MD9T2ZHUOXP4ZR9IH55EJZQEFJ M0220 ru en ad 310 231.0 "Mon Sep 26 07:57:26 2022" "Mon Sep 26 08:01:17 2022" Submitted
39AYGO6AFFK2ZA96RX9XDMMA4SO6NX M1007 ru en ad 299 4216.0 "Mon Sep 26 08:21:10 2022" "Mon Sep 26 09:31:26 2022" Submitted
39HYCOOPKOLV213LPJ2B6D72GO1MD5 M0581 ru en ad 174 1164.0 "Mon Sep 26 08:19:47 2022" "Mon Sep 26 08:39:11 2022" Submitted
39I4RL8QGJHWARJH5BL5B450MP94H1 M0412 ru en ad 113 1202.0 "Mon Sep 26 09:57:49 2022" "Mon Sep 26 10:17:51 2022" Submitted
39I4RL8QGJHWARJH5BL5B450MP9H4E M1286 ru en ad 17 567.0 "Mon Sep 26 07:58:18 2022" "Mon Sep 26 08:07:45 2022" Submitted
39KMGHJ4RZA403VKO2RIT9G6JWR00F M1366 ru en ad 93 935.0 "Mon Sep 26 07:57:27 2022" "Mon Sep 26 08:13:02 2022" Submitted
39N6W9XWRDNY822QACRU6TX62QVGYZ M0735 ru en ad 264 1425.0 "Mon Sep 26 08:01:26 2022" "Mon Sep 26 08:25:11 2022" Submitted
39RRBHZ0AU1HVP2QVTSZK19IVZMZVX M0918 ru en ad 26 932.0 "Mon Sep 26 10:00:59 2022" "Mon Sep 26 10:16:31 2022" Submitted
39TX062QX1O8EL0SA1Y84L1OWFVX31 M0489 ru en ad 78 1568.0 "Mon Sep 26 08:51:12 2022" "Mon Sep 26 09:17:20 2022" Submitted
39TX062QX1O8EL0SA1Y84L1OWFW3X8 M1021 ru en ad 253 5073.0 "Mon Sep 26 07:57:05 2022" "Mon Sep 26 09:21:38 2022" Submitted
39WICJI5ATSXJG07BJMT16HZ4FU3Z5 M0392 ru en ad 262 315.0 "Mon Sep 26 08:34:35 2022" "Mon Sep 26 08:39:50 2022" Submitted
39WSF6KUV2LOUA2XYUS84ZESB0HEO5 M0184 ru en ad 64 443.0 "Mon Sep 26 11:32:36 2022" "Mon Sep 26 11:39:59 2022" Submitted
3A3KKYU7P3HUB73C6E71Y1WNN46WMN M1021 ru en ad 217 3932.0 "Mon Sep 26 07:57:00 2022" "Mon Sep 26 09:02:32 2022" Submitted
3A520CCNWN0ZS68WOBNQ34UNMJDEA6 M0727 ru en ad 277 2583.0 "Mon Sep 26 08:23:36 2022" "Mon Sep 26 09:06:39 2022" Submitted
3ACRLU860NE4BGDOUPNMYFET41YEB1 M1115 ru en ad 286 1072.0 "Mon Sep 26 08:02:59 2022" "Mon Sep 26 08:20:51 2022" Submitted
3APP19WN71EWPISK4TW2N2DD3G26GP M1414 ru en ad 227 1138.0 "Mon Sep 26 08:07:11 2022" "Mon Sep 26 08:26:09 2022" Submitted
3ATYLI1PRT2W5QOPCV3Z1FRKG8DJOV M1092 ru en ad 159 5580.0 "Mon Sep 26 08:54:39 2022" "Mon Sep 26 10:27:39 2022" Submitted
3B9XR6P1WEVCMWZG8QYDVVRL99UBJJ M0742 ru en ad 244 2014.0 "Mon Sep 26 08:30:18 2022" "Mon Sep 26 09:03:52 2022" Submitted
3BC9H1KCYUCU5OSQPHVCSWJUWEKWYD M0897 ru en ad 31 1223.0 "Mon Sep 26 08:04:53 2022" "Mon Sep 26 08:25:16 2022" Submitted
3BCRDCM0ODU1R4O3UKHHLU56AXJ6KS M1021 ru en ad 267 5385.0 "Mon Sep 26 07:57:08 2022" "Mon Sep 26 09:26:53 2022" Submitted
3BFNCI9LYKQEZ6U1SOUAAMO0UMH73H M0957 ru en ad 135 513.0 "Mon Sep 26 07:57:36 2022" "Mon Sep 26 08:06:09 2022" Submitted
3BPP3MA3TCKGOPZ0L2CGCIAYGVCELO M0892 ru en ad 48 379.0 "Mon Sep 26 08:45:34 2022" "Mon Sep 26 08:51:53 2022" Submitted
3BVS8WK9Q0VGRLFAQ8DDJUCLWU5BI7 M0578 ru en ad 242 1268.0 "Mon Sep 26 11:12:16 2022" "Mon Sep 26 11:33:24 2022" Submitted
3CESM1J3EI3SM4IKJY0K95Z1X4S6WO M0332 ru en ad 46 1293.0 "Mon Sep 26 08:07:32 2022" "Mon Sep 26 08:29:05 2022" Submitted
3CIS7GGG65JJ7FMUUG4H356HTM5EUI M0897 ru en ad 98 1448.0 "Mon Sep 26 08:00:53 2022" "Mon Sep 26 08:25:01 2022" Submitted
3CMIQF80GNQN27MY7P1EHGHF93B6QK M1310 ru en ad 13 5466.0 "Mon Sep 26 08:02:28 2022" "Mon Sep 26 09:33:34 2022" Submitted
3CMV9YRYP31OZ5LSZ3N79YNQL38JLE M0834 ru en ad 144 571.0 "Mon Sep 26 07:57:17 2022" "Mon Sep 26 08:06:48 2022" Submitted
3CVBMEMMXBGTTE1079JCEGPADRZH7Y M0010 ru en ad 45 1211.0 "Mon Sep 26 09:35:47 2022" "Mon Sep 26 09:55:58 2022" Submitted
3CVDZS288H0S0LHHGPX1UDANS1HMFG M1414 ru en ad 191 4459.0 "Mon Sep 26 10:22:15 2022" "Mon Sep 26 11:36:34 2022" Submitted
3CZH926SICEKQHSFFADZQ18NU9H4EL M1084 ru en ad 80 1543.0 "Mon Sep 26 07:57:45 2022" "Mon Sep 26 08:23:28 2022" Submitted
3CZH926SICEKQHSFFADZQ18NU9HE4V M0950 ru en ad 228 1928.0 "Mon Sep 26 08:02:07 2022" "Mon Sep 26 08:34:15 2022" Submitted
3D06DR5225JX4U0959B9GCZWVL4MA3 M0046 ru en ad 143 2082.0 "Mon Sep 26 07:57:20 2022" "Mon Sep 26 08:32:02 2022" Submitted
3D3B8GE892RPKENH5JP11LI7U8X9P7 M0724 ru en ad 21 1627.0 "Mon Sep 26 07:57:13 2022" "Mon Sep 26 08:24:20 2022" Submitted
3D4BBDG7ZHWKBNPXJ52LQ8GEVX8C3F M0003 ru en ad 140 771.0 "Mon Sep 26 10:22:57 2022" "Mon Sep 26 10:35:48 2022" Submitted
3D7VY91L65X2N451BNB5BNJ2D3PBMN M0456 ru en ad 274 568.0 "Mon Sep 26 08:24:49 2022" "Mon Sep 26 08:34:17 2022" Submitted
3D7VY91L65X2N451BNB5BNJ2D3PMBY M1375 ru en ad 157 2439.0 "Mon Sep 26 08:29:16 2022" "Mon Sep 26 09:09:55 2022" Submitted
3DA79LNS59V1X4R85RXBFIGIJJ83TP M0023 ru en ad 210 6388.0 "Mon Sep 26 07:57:56 2022" "Mon Sep 26 09:44:24 2022" Submitted
3DGDV62G7O9EKU2IKAAMRYATO2N2P8 M0017 ru en ad 149 854.0 "Mon Sep 26 07:58:07 2022" "Mon Sep 26 08:12:21 2022" Submitted
3DGDV62G7O9EKU2IKAAMRYATO2NP2V M1406 ru en ad 169 6507.0 "Mon Sep 26 08:52:45 2022" "Mon Sep 26 10:41:12 2022" Submitted
3DIIW4IV8PVW6MU1BT3QBG6FM2O4IU M0776 ru en ad 119 708.0 "Mon Sep 26 08:00:52 2022" "Mon Sep 26 08:12:40 2022" Submitted
3DQYSJDTYLBBOJGPZLF4NC5LN4MEXA M1295 ru en ad 116 5924.0 "Mon Sep 26 09:57:56 2022" "Mon Sep 26 11:36:40 2022" Submitted
3DTJ4WT8BDF0TEG4033PKXLWV4KEZ7 M0442 ru en ad 124 2658.0 "Mon Sep 26 09:51:47 2022" "Mon Sep 26 10:36:05 2022" Submitted
3DWNFENNE3VS1XE7TBOQNHLFZHD4J6 M0470 ru en ad 129 2728.0 "Mon Sep 26 09:45:20 2022" "Mon Sep 26 10:30:48 2022" Submitted
3E24UO25QZQKHV9ISC9ASBMFU2T6OC M1387 ru en ad 312 2580.0 "Mon Sep 26 09:46:54 2022" "Mon Sep 26 10:29:54 2022" Submitted
3E6L1VR4XWMQBIWPT9QK5HD12126FQ M0892 ru en ad 221 1215.0 "Mon Sep 26 07:57:45 2022" "Mon Sep 26 08:18:00 2022" Submitted
3E6L1VR4XWMQBIWPT9QK5HD1212F6Z M1011 ru en ad 156 4233.0 "Mon Sep 26 09:31:18 2022" "Mon Sep 26 10:41:51 2022" Submitted
3ECKRY5B1QWC9JIQWMTG5CJONXQZI0 M0348 ru en ad 208 1278.0 "Mon Sep 26 09:56:23 2022" "Mon Sep 26 10:17:41 2022" Submitted
3EGKVCRQFWS2HLUFUQZG5I69MD3BYD M0560 ru en ad 75 7127.0 "Mon Sep 26 07:57:03 2022" "Mon Sep 26 09:55:50 2022" Submitted
3EHIMLB7F7ZXTS6JHEBISGL5OB5H8L M0588 ru en ad 55 1411.0 "Mon Sep 26 07:57:03 2022" "Mon Sep 26 08:20:34 2022" Submitted
3EHVO81VN5LFISMYIT23D6YXA5ZH11 M0629 ru en ad 309 3779.0 "Mon Sep 26 07:58:30 2022" "Mon Sep 26 09:01:29 2022" Submitted
3EKZL9T8Y8MZ5VWWYQRNU2HOE2QHCR M0311 ru en ad 111 689.0 "Mon Sep 26 07:59:24 2022" "Mon Sep 26 08:10:53 2022" Submitted
3EPG8DX9LKQ6JRL52TCKP5D58CEP5W M1021 ru en ad 198 6161.0 "Mon Sep 26 07:57:11 2022" "Mon Sep 26 09:39:52 2022" Submitted
3EQPA8A374W84U2WE4EGHDYO0CFZJC M1021 ru en ad 214 4191.0 "Mon Sep 26 07:57:04 2022" "Mon Sep 26 09:06:55 2022" Submitted
3F6045TU7DO4SR7AOUT4FVISP4F99C M1021 ru en ad 237 4397.0 "Mon Sep 26 07:57:05 2022" "Mon Sep 26 09:10:22 2022" Submitted
3FBEFUUYRK5VFRFHIT4SRG2A5LPA6H M0724 ru en ad 195 3862.0 "Mon Sep 26 09:57:52 2022" "Mon Sep 26 11:02:14 2022" Submitted
3FCO4VKOZ4DH94AYH8B6TDSXLB77E8 M0200 ru en ad 202 529.0 "Mon Sep 26 10:32:27 2022" "Mon Sep 26 10:41:16 2022" Submitted
3FCO4VKOZ4DH94AYH8B6TDSXLB7E7F M0264 ru en ad 263 2133.0 "Mon Sep 26 07:57:40 2022" "Mon Sep 26 08:33:13 2022" Submitted
3FJ2RVH25Z6TS7MB3LEP58AEJY529D M1332 ru en ad 308 1770.0 "Mon Sep 26 07:56:57 2022" "Mon Sep 26 08:26:27 2022" Submitted
3FULMHZ7OUXI25KSW81I39DW3B84MA M0162 ru en ad 154 1446.0 "Mon Sep 26 07:57:31 2022" "Mon Sep 26 08:21:37 2022" Submitted
3FVBZG9CLJEFB31GMAY3Z1FN5DTH0Y M0978 ru en ad 294 4111.0 "Mon Sep 26 08:00:30 2022" "Mon Sep 26 09:09:01 2022" Submitted
3FW4EL5A3LOISN1CICZAVL20DSV22L M1245 ru en ad 259 4702.0 "Mon Sep 26 09:59:15 2022" "Mon Sep 26 11:17:37 2022" Submitted
3G57RS03HH5ARKKZ0V18TS5CX2M25M M0757 ru en ad 283 1198.0 "Mon Sep 26 07:57:37 2022" "Mon Sep 26 08:17:35 2022" Submitted
3G5RUKN2EC3PHTB4P4C9XWDCUTW9NB M1396 ru en ad 316 715.0 "Mon Sep 26 07:57:56 2022" "Mon Sep 26 08:09:51 2022" Submitted
3GITHABACYLEH9Q54VXUN95YONM2NC M0370 ru en ad 131 771.0 "Mon Sep 26 08:13:21 2022" "Mon Sep 26 08:26:12 2022" Submitted
3GONHBMNHVYY528HH1R8X5Q546AZMG M1288 ru en ad 225 464.0 "Mon Sep 26 08:26:42 2022" "Mon Sep 26 08:34:26 2022" Submitted
3GS542CVJVNLR45YL4GN3FDQ38W95L M0178 ru en ad 212 3707.0 "Mon Sep 26 09:57:24 2022" "Mon Sep 26 10:59:11 2022" Submitted
3GV1I4SEO9PCBA6LFKTI0UILZXO6LV M0827 ru en ad 270 488.0 "Mon Sep 26 11:06:17 2022" "Mon Sep 26 11:14:25 2022" Submitted
3H1C3QRA01JNLL5U8PJH9ZKBMMYEC8 M0724 ru en ad 287 984.0 "Mon Sep 26 07:56:56 2022" "Mon Sep 26 08:13:20 2022" Submitted
3H5TOKO3D9JGD2Z09SU1EDGADBT460 M1157 ru en ad 6 1135.0 "Mon Sep 26 10:26:04 2022" "Mon Sep 26 10:44:59 2022" Submitted
3H6W48L9F4P0WA0PYUZTF5QIS9HWPJ M0604 ru en ad 252 6177.0 "Mon Sep 26 09:35:47 2022" "Mon Sep 26 11:18:44 2022" Submitted
3H781YYV6TI47275UBE7Y9KFA8YETR M1050 ru en ad 92 894.0 "Mon Sep 26 08:18:02 2022" "Mon Sep 26 08:32:56 2022" Submitted
3HFWPF5AK9J0I4ETGRSL5DKWH0U3S0 M0857 ru en ad 207 2710.0 "Mon Sep 26 14:45:11 2022" "Mon Sep 26 15:30:21 2022" Submitted
3HKIF5DF6YXJ71UI20ZE7C4FTHA9G3 M1159 ru en ad 276 4548.0 "Mon Sep 26 10:06:13 2022" "Mon Sep 26 11:22:01 2022" Submitted
3HO4MYYR12OFU0TFOYLJRHE4COH6UP M0456 ru en ad 28 767.0 "Mon Sep 26 08:26:01 2022" "Mon Sep 26 08:38:48 2022" Submitted
3HXCEECSQMTYZJXV04FJR0DCDGOZY6 M0409 ru en ad 70 473.0 "Mon Sep 26 07:57:43 2022" "Mon Sep 26 08:05:36 2022" Submitted
3HXK2V1N4KF87H9JHRKZXPW1NB02G4 M0765 ru en ad 90 601.0 "Mon Sep 26 07:57:09 2022" "Mon Sep 26 08:07:10 2022" Submitted
3HYV4299H0WL9IFHRD3C7DOSWVDE82 M0539 ru en ad 265 433.0 "Mon Sep 26 07:56:57 2022" "Mon Sep 26 08:04:10 2022" Submitted
3I01FDIL6M85VXZSF1JRR4T4AJK2DU M0027 ru en ad 56 2220.0 "Mon Sep 26 10:00:07 2022" "Mon Sep 26 10:37:07 2022" Submitted
3I4E7AFQ2KZCIITX8CPYVPX7FGUJTH M1017 ru en ad 203 1061.0 "Mon Sep 26 08:05:56 2022" "Mon Sep 26 08:23:37 2022" Submitted
3I7KR83SNADO9NQ1SRKT54W80YR9K6 M0015 ru en ad 304 1350.0 "Mon Sep 26 07:57:03 2022" "Mon Sep 26 08:19:33 2022" Submitted
3IKMEYR0LWVD93527I5EVHOUUSH2K7 M0038 ru en ad 107 933.0 "Mon Sep 26 08:23:05 2022" "Mon Sep 26 08:38:38 2022" Submitted
